"Geneid","SK7A-1","SK7A-2","SK7A-3","SK8A-1","SK8A-2","SK8A-3","Wi-1","Wi-2","Wi-3"
"ENSG00000221348",0,0,0,0,0,0,0,0,0
"ENSG00000236828",0,0,0,0,0,0,0,0,0
"ENSG00000226781",10,32,20,18,19,20,23,19,16
"ENSG00000215310",0,0,0,0,0,0,0,0,0
"ENSG00000265170",0,0,0,0,0,0,0,0,0
"ENSG00000224963",0,3,2,1,14,4,0,13,2
"ENSG00000283093",7,5,1,0,0,0,9,1,5
"ENSG00000223591",7,2,0,0,1,0,3,2,2
"ENSG00000189369",1020,814,685,580,574,845,1018,489,618
"ENSG00000236576",0,2,2,0,0,0,0,0,2
"ENSG00000252377",0,0,0,0,0,1,0,0,0
"ENSG00000224109",78,118,80,66,69,58,113,43,63
"ENSG00000260118",0,2,0,2,0,2,0,4,4
"ENSG00000228328",5,0,9,0,3,12,5,3,11
"ENSG00000252145",0,0,0,0,0,0,0,0,0
"ENSG00000228125",1,2,0,0,0,0,0,1,2
"ENSG00000206646",0,1,0,0,0,0,0,0,0
"ENSG00000225925",0,0,0,0,0,0,0,0,0
"ENSG00000181704",839,611,904,580,722,752,851,692,589
"ENSG00000206747",0,0,0,0,0,2,0,0,0
"ENSG00000079482",137,86,138,53,96,112,93,62,68
"ENSG00000160131",570,925,595,808,389,480,713,470,344
"ENSG00000270052",4,0,0,0,0,0,0,0,0
"ENSG00000214915",0,0,0,0,0,0,0,2,0
"ENSG00000071553",1424,1306,1251,1220,1119,1743,1474,1198,1122
"ENSG00000186787",112,86,60,92,56,99,113,70,67
"ENSG00000165583",0,0,0,0,0,0,0,0,0
"ENSG00000165376",0,0,6,0,0,0,0,0,0
"ENSG00000198455",243,112,237,101,237,198,187,313,154
"ENSG00000165591",36,50,68,26,62,63,72,143,53
"ENSG00000102385",16,17,10,12,23,17,10,10,12
"ENSG00000147251",350,213,392,302,327,490,463,354,395
"ENSG00000283697",2,1,11,1,1,7,0,6,1
"ENSG00000198205",44,15,58,26,42,43,48,37,29
"ENSG00000176774",0,0,0,0,0,0,0,0,0
"ENSG00000232446",0,0,0,0,0,0,0,0,0
"ENSG00000227511",0,0,0,0,0,0,0,0,0
"ENSG00000176746",0,0,0,0,0,0,0,0,0
"ENSG00000232644",0,0,0,0,0,0,0,0,0
"ENSG00000188408",0,0,0,0,0,0,0,0,0
"ENSG00000237171",0,0,0,0,0,0,0,0,0
"ENSG00000259849",0,0,0,0,0,0,0,0,0
"ENSG00000178146",7,2,12,6,7,8,13,6,4
"ENSG00000188828",0,1,2,5,2,6,10,1,8
"ENSG00000215168",0,0,0,0,0,0,0,0,0
"ENSG00000237294",0,0,0,0,0,0,0,0,0
"ENSG00000231356",0,0,0,0,0,0,0,0,0
"ENSG00000226820",0,0,0,0,0,0,0,0,0
"ENSG00000224236",0,0,0,0,0,0,0,0,0
"ENSG00000125675",51,60,56,52,27,27,111,81,49
"ENSG00000179101",19,8,7,16,12,14,8,7,12
"ENSG00000228543",0,0,2,0,0,0,0,0,0
"ENSG00000232111",0,0,0,0,0,0,0,0,0
"ENSG00000282306",0,0,0,0,0,0,0,0,0
"ENSG00000282501",0,0,0,0,0,0,0,0,0
"ENSG00000282358",0,0,0,0,0,0,0,0,0
"ENSG00000282668",0,0,0,0,0,0,0,0,0
"ENSG00000282299",0,0,0,0,0,0,0,0,0
"ENSG00000282697",0,0,0,0,0,0,0,2,0
"ENSG00000282222",0,0,0,0,0,0,0,0,0
"ENSG00000281955",0,0,0,0,0,0,0,0,0
"ENSG00000281941",0,0,0,0,0,0,0,0,0
"ENSG00000282300",0,0,0,0,0,0,0,0,0
"ENSG00000101849",1477,753,1124,911,1029,1297,1609,901,888
"ENSG00000101850",221,264,322,322,609,647,239,352,246
"ENSG00000198759",42,35,61,34,42,32,67,138,51
"ENSG00000233357",0,0,0,0,0,0,0,0,0
"ENSG00000283493",0,0,0,0,0,0,0,0,0
"ENSG00000199622",0,0,0,0,0,0,0,0,0
"ENSG00000123595",509,500,320,725,321,519,835,526,541
"ENSG00000046651",783,665,903,857,765,821,1073,978,817
"ENSG00000147133",1013,417,823,375,967,885,802,758,443
"ENSG00000147144",275,191,230,238,333,355,259,349,234
"ENSG00000288053",0,0,0,0,0,0,0,0,0
"ENSG00000206936",0,0,0,2,0,1,0,0,0
"ENSG00000068394",415,446,336,294,270,368,526,320,314
"ENSG00000265033",0,0,1,0,0,0,0,0,0
"ENSG00000280116",0,0,0,0,0,2,0,0,0
"ENSG00000279422",0,0,0,0,2,0,0,0,0
"ENSG00000123584",0,0,0,0,0,0,0,0,0
"ENSG00000224089",0,0,0,0,0,0,0,0,0
"ENSG00000226600",0,0,0,0,0,0,0,0,0
"ENSG00000230347",0,0,0,0,0,0,0,0,0
"ENSG00000226023",0,0,0,0,0,0,0,0,0
"ENSG00000237957",0,0,0,0,0,0,0,0,0
"ENSG00000230594",0,0,0,0,0,0,0,0,0
"ENSG00000236126",0,0,0,0,0,0,0,0,0
"ENSG00000242362",0,0,0,0,0,0,0,0,0
"ENSG00000268738",0,0,0,2,0,0,0,0,0
"ENSG00000212747",220,188,175,221,115,140,165,107,131
"ENSG00000134590",1115,1300,866,1406,616,1113,1323,503,990
"ENSG00000286964",34,30,11,16,12,28,4,4,44
"ENSG00000203950",749,763,550,983,531,729,841,526,581
"ENSG00000228372",0,6,0,2,0,0,2,0,0
"ENSG00000234228",0,0,0,0,0,0,0,0,0
"ENSG00000196972",121,106,108,119,141,161,150,124,121
"ENSG00000224107",0,0,0,0,0,0,0,0,0
"ENSG00000223809",0,0,0,2,0,0,3,0,1
"ENSG00000232582",0,0,0,0,0,0,0,0,0
"ENSG00000169551",0,0,0,0,4,6,0,0,0
"ENSG00000236491",1,1,1,0,8,6,0,0,1
"ENSG00000228922",0,0,0,0,0,0,0,0,0
"ENSG00000269833",0,0,0,0,0,0,0,0,0
"ENSG00000186376",122,89,160,127,232,316,109,198,242
"ENSG00000238210",0,0,0,0,0,0,0,0,0
"ENSG00000274024",4,2,3,0,0,0,1,0,4
"ENSG00000283644",0,0,0,0,0,0,0,0,0
"ENSG00000284994",0,0,2,0,2,0,0,0,3
"ENSG00000173275",99,71,219,118,140,199,95,190,103
"ENSG00000178947",134,81,456,216,409,696,147,272,468
"ENSG00000201440",2,0,0,1,2,3,0,0,0
"ENSG00000225769",2,0,0,0,0,2,0,0,3
"ENSG00000273988",0,0,0,0,0,0,0,0,0
"ENSG00000271158",0,0,0,0,0,0,0,0,0
"ENSG00000123131",1870,2131,1528,1842,2577,3528,4018,2973,2910
"ENSG00000123130",653,599,729,630,659,741,812,752,528
"ENSG00000233785",0,1,0,0,0,3,0,0,2
"ENSG00000202272",0,0,0,0,0,0,0,0,0
"ENSG00000288706",0,0,0,0,0,0,0,0,0
"ENSG00000184831",327,413,270,607,367,717,609,385,550
"ENSG00000238103",111,157,114,121,102,140,150,90,112
"ENSG00000165182",0,0,5,0,2,2,2,3,0
"ENSG00000130830",187,123,158,224,285,340,293,379,239
"ENSG00000229237",8,4,3,6,1,2,5,0,2
"ENSG00000274183",0,0,2,0,0,8,0,0,0
"ENSG00000288722",174,185,108,157,83,136,35,16,31
"ENSG00000224069",0,0,0,0,0,0,0,0,0
"ENSG00000237859",0,0,0,0,0,0,0,0,2
"ENSG00000233688",0,0,0,0,0,0,0,0,0
"ENSG00000176318",0,0,0,0,0,0,0,0,0
"ENSG00000271147",35,63,24,28,47,47,57,43,31
"ENSG00000227211",0,0,0,0,0,0,0,2,0
"ENSG00000198932",77,54,168,51,136,100,28,134,56
"ENSG00000286327",0,0,0,0,0,0,0,4,1
"ENSG00000252294",0,0,0,0,0,0,0,0,0
"ENSG00000230320",0,0,0,0,0,0,0,0,0
"ENSG00000286237",0,0,0,0,0,0,0,0,0
"ENSG00000198908",10,0,10,3,3,9,5,3,3
"ENSG00000215000",0,0,0,0,0,0,0,0,0
"ENSG00000101890",2,0,0,2,0,4,0,9,0
"ENSG00000101888",307,233,215,249,258,274,405,218,248
"ENSG00000233874",0,0,0,0,0,0,0,0,0
"ENSG00000176076",44,39,49,35,42,32,56,77,33
"ENSG00000068366",2016,1089,933,1009,1094,1605,2548,1190,1256
"ENSG00000237319",0,0,0,0,0,0,0,0,0
"ENSG00000252069",0,0,0,0,0,0,0,0,0
"ENSG00000225381",0,0,0,0,0,0,0,0,0
"ENSG00000286118",2,1,2,3,1,7,4,6,3
"ENSG00000277858",0,0,0,0,0,0,0,0,0
"ENSG00000288709",6,7,3,9,3,5,4,2,7
"ENSG00000183479",7,9,2,2,4,8,8,6,4
"ENSG00000203650",1,2,13,12,8,1,2,9,6
"ENSG00000224341",0,0,0,0,0,0,0,0,0
"ENSG00000231270",0,0,0,0,0,0,0,0,0
"ENSG00000175556",0,2,2,0,11,2,6,12,8
"ENSG00000056998",2463,1788,1532,1947,2253,2814,3012,2272,1829
"ENSG00000235483",0,0,0,2,0,0,0,0,1
"ENSG00000006756",69,51,194,83,165,148,161,328,179
"ENSG00000229851",17,7,26,26,37,18,19,51,35
"ENSG00000205667",0,0,0,0,0,0,0,0,0
"ENSG00000062096",0,0,0,3,0,0,0,0,0
"ENSG00000239228",0,0,0,0,0,0,0,0,0
"ENSG00000230249",0,0,0,0,0,0,0,0,0
"ENSG00000226784",81,45,43,42,41,55,63,34,39
"ENSG00000187325",584,461,517,396,262,372,714,433,358
"ENSG00000223592",0,0,0,0,0,0,0,0,0
"ENSG00000147050",1874,1121,1284,533,1250,1212,1470,1410,1029
"ENSG00000157399",51,56,22,185,176,228,146,211,158
"ENSG00000232282",0,0,0,0,0,0,0,0,0
"ENSG00000229954",0,0,0,0,0,0,0,2,0
"ENSG00000237300",4,0,0,0,0,0,0,3,0
"ENSG00000237628",0,0,0,0,0,0,0,0,0
"ENSG00000228316",0,0,0,0,2,0,0,0,0
"ENSG00000224471",0,0,0,0,0,0,0,0,0
"ENSG00000226056",0,0,0,0,0,0,0,0,0
"ENSG00000234886",0,0,0,0,0,0,0,0,0
"ENSG00000227649",0,0,0,0,0,0,0,0,0
"ENSG00000229794",0,0,0,0,0,0,0,0,0
"ENSG00000202304",0,0,0,0,0,0,0,0,0
"ENSG00000225046",0,0,0,0,0,0,0,0,0
"ENSG00000102078",142,172,122,126,103,143,239,131,141
"ENSG00000147262",2,0,0,0,0,2,0,0,0
"ENSG00000271286",0,0,0,0,0,0,0,0,0
"ENSG00000102172",4551,3918,2722,6877,2598,3873,7162,6726,4818
"ENSG00000224204",0,0,2,2,0,2,2,1,0
"ENSG00000233067",0,0,1,0,0,0,0,3,0
"ENSG00000175809",0,0,0,0,0,0,0,0,0
"ENSG00000224396",0,0,0,0,0,0,0,0,0
"ENSG00000201095",0,0,0,0,0,0,0,0,0
"ENSG00000231011",0,0,0,0,0,0,0,0,0
"ENSG00000237019",0,0,0,0,0,0,0,0,0
"ENSG00000102174",8,0,5,0,0,8,0,0,5
"ENSG00000270794",0,0,0,0,0,0,0,0,0
"ENSG00000099399",0,0,0,2,0,0,0,0,0
"ENSG00000120289",0,0,0,0,0,0,0,0,0
"ENSG00000276940",0,0,0,0,0,0,0,0,0
"ENSG00000229967",0,0,0,0,0,0,0,0,0
"ENSG00000102287",53,52,64,48,47,49,18,51,74
"ENSG00000284363",0,0,0,0,0,0,0,0,0
"ENSG00000283751",0,0,0,0,0,0,0,0,0
"ENSG00000102119",1479,1502,1633,1222,1588,1740,1424,1720,1422
"ENSG00000147234",39,15,30,49,48,74,92,67,65
"ENSG00000230146",9,6,3,4,5,16,5,2,8
"ENSG00000270641",3246,3433,4458,22,17,14,206,211,283
"ENSG00000229807",5780,3473,8259,29,22,32,342,294,466
"ENSG00000274655",0,0,0,0,0,0,0,0,0
"ENSG00000277577",0,0,0,0,0,0,0,0,0
"ENSG00000278039",20,0,35,0,0,0,1,1,0
"ENSG00000182707",0,0,0,0,0,0,0,0,0
"ENSG00000274430",0,0,0,0,0,0,0,0,0
"ENSG00000276784",0,0,0,0,0,0,0,0,0
"ENSG00000271199",0,1,0,1,0,2,0,0,2
"ENSG00000233984",1,0,0,0,0,0,0,0,0
"ENSG00000203397",0,0,0,0,0,0,0,0,2
"ENSG00000234969",0,0,0,10,0,0,2,2,0
"ENSG00000223650",0,0,1,3,0,0,0,0,0
"ENSG00000232928",0,0,2,0,0,0,1,0,0
"ENSG00000280375",0,0,0,0,0,0,0,0,2
"ENSG00000230986",0,0,0,0,0,0,0,0,0
"ENSG00000224430",0,0,0,1,0,0,0,0,0
"ENSG00000196459",148,153,151,149,132,150,131,211,134
"ENSG00000232801",0,0,1,0,0,3,1,1,0
"ENSG00000189145",0,0,0,0,0,0,0,0,0
"ENSG00000216866",714,764,641,291,244,343,31,25,21
"ENSG00000287549",2,0,0,4,0,2,0,2,0
"ENSG00000237931",14,8,13,0,7,3,17,3,11
"ENSG00000225839",0,0,1,0,0,0,0,0,0
"ENSG00000126950",112,109,86,130,79,155,141,97,115
"ENSG00000102384",613,446,288,363,214,425,601,203,263
"ENSG00000231643",0,0,0,0,0,0,0,2,0
"ENSG00000213397",18,20,3,4,7,7,5,9,5
"ENSG00000130066",299,383,288,510,504,657,539,631,460
"ENSG00000214107",0,2,0,2,0,0,0,2,6
"ENSG00000171054",0,0,0,0,0,0,0,0,0
"ENSG00000171478",0,0,0,0,0,0,0,0,0
"ENSG00000130052",75,55,102,34,74,93,129,96,107
"ENSG00000198798",0,1,0,4,0,6,0,2,0
"ENSG00000131264",17,20,2,8,2,0,32,6,6
"ENSG00000215113",0,0,0,0,0,0,0,0,0
"ENSG00000147174",20,23,25,24,26,34,6,24,15
"ENSG00000166160",0,0,0,0,0,0,0,0,0
"ENSG00000267978",0,0,0,0,2,0,0,0,0
"ENSG00000225396",0,0,0,0,0,0,0,0,0
"ENSG00000123165",0,0,0,0,0,0,0,0,0
"ENSG00000215115",0,0,0,0,0,0,0,0,0
"ENSG00000184033",0,0,0,0,0,0,0,0,0
"ENSG00000126890",0,0,0,0,0,0,0,0,0
"ENSG00000126016",248,154,200,93,178,296,364,181,220
"ENSG00000268350",13,17,10,22,16,24,20,18,10
"ENSG00000204279",0,0,0,0,0,0,0,0,0
"ENSG00000269791",2,0,0,0,0,0,0,0,0
"ENSG00000236371",0,0,0,0,0,0,0,0,0
"ENSG00000238205",0,0,0,0,0,0,0,0,0
"ENSG00000184911",0,0,2,0,0,0,0,0,0
"ENSG00000214717",1387,928,743,809,861,1242,1582,657,941
"ENSG00000277120",0,0,1,0,2,0,0,0,1
"ENSG00000230542",0,3,0,0,0,0,0,0,0
"ENSG00000002586",1169,1224,822,1529,1352,1665,1659,1449,1470
"ENSG00000124343",20,9,24,35,23,29,15,44,42
"ENSG00000013619",0,0,8,4,21,10,7,4,10
"ENSG00000072506",1770,2054,1095,1636,1072,1513,2231,1077,1369
"ENSG00000224735",0,0,0,0,0,0,0,0,0
"ENSG00000226110",0,0,0,0,0,0,0,0,0
"ENSG00000229037",0,3,1,0,1,0,2,2,4
"ENSG00000189420",20,6,4,6,8,10,14,13,11
"ENSG00000123569",0,4,0,2,2,2,0,5,1
"ENSG00000171405",0,0,0,0,0,0,0,0,0
"ENSG00000269586",0,0,0,0,0,0,0,0,0
"ENSG00000067840",4455,3546,3192,3904,4159,4372,4230,4814,3418
"ENSG00000102290",252,87,340,97,183,178,220,144,180
"ENSG00000147124",170,115,114,91,130,122,128,82,78
"ENSG00000183837",266,286,344,124,144,137,201,116,156
"ENSG00000251192",91,45,142,52,92,61,61,105,30
"ENSG00000247746",144,73,184,74,203,193,106,121,102
"ENSG00000269502",0,1,1,0,0,0,0,0,0
"ENSG00000179083",20,24,48,17,38,19,10,47,12
"ENSG00000101981",0,0,0,0,0,0,0,0,0
"ENSG00000238485",0,0,0,0,0,0,0,0,0
"ENSG00000101974",1683,712,1037,1069,968,1063,2135,1549,1326
"ENSG00000221375",0,0,0,0,0,0,0,0,0
"ENSG00000252719",0,0,0,0,0,0,0,0,0
"ENSG00000147378",0,0,2,0,0,2,2,0,0
"ENSG00000147381",0,0,0,10,2,1,4,2,2
"ENSG00000228965",0,0,0,0,0,0,0,0,0
"ENSG00000232562",0,0,0,0,0,0,0,0,0
"ENSG00000182776",0,0,0,0,0,0,0,0,0
"ENSG00000279750",0,0,0,0,0,0,0,0,0
"ENSG00000221705",0,0,0,0,0,0,0,0,0
"ENSG00000154545",187,125,203,161,107,194,157,85,84
"ENSG00000221475",0,0,0,0,0,0,0,0,0
"ENSG00000179028",0,0,0,0,0,0,0,0,0
"ENSG00000076716",8584,5454,5287,9310,6566,7379,15098,12651,9012
"ENSG00000206765",0,0,0,0,0,0,0,0,0
"ENSG00000227008",65,81,42,51,46,32,48,46,48
"ENSG00000233260",0,0,0,0,0,0,0,0,0
"ENSG00000286096",0,0,0,0,0,0,0,0,0
"ENSG00000232068",0,0,0,0,0,0,0,0,0
"ENSG00000224908",0,1,0,0,1,2,0,0,1
"ENSG00000283638",17,42,21,61,20,40,24,9,45
"ENSG00000232664",0,0,0,0,0,0,0,0,0
"ENSG00000286181",12,12,9,8,10,11,12,17,5
"ENSG00000184194",150,211,255,150,181,209,172,148,177
"ENSG00000270497",0,0,7,0,1,4,0,0,4
"ENSG00000184205",380,401,626,389,452,493,344,458,342
"ENSG00000126012",3451,1882,2566,2025,2389,3028,3079,2146,2244
"ENSG00000227083",0,3,0,0,0,0,0,0,0
"ENSG00000268066",0,0,2,2,11,0,0,4,0
"ENSG00000274086",0,0,0,0,0,0,0,0,0
"ENSG00000236337",7,3,3,0,5,2,0,0,6
"ENSG00000176988",0,0,4,0,0,0,0,0,0
"ENSG00000201285",0,0,0,0,0,0,0,0,0
"ENSG00000219507",40,40,20,15,17,15,37,31,20
"ENSG00000157625",591,283,436,251,307,455,467,307,366
"ENSG00000266560",0,0,0,0,0,0,0,0,0
"ENSG00000124260",0,0,0,0,0,2,0,0,0
"ENSG00000231937",0,0,0,0,0,0,0,0,0
"ENSG00000184634",1338,643,1039,800,854,1030,1309,575,746
"ENSG00000102081",718,568,722,533,525,724,643,525,516
"ENSG00000171402",0,0,0,0,0,0,0,0,0
"ENSG00000165694",0,0,0,0,0,0,0,0,0
"ENSG00000158301",323,223,395,177,291,350,325,327,248
"ENSG00000189221",170,110,215,154,144,206,194,117,129
"ENSG00000101825",99,64,67,157,134,192,212,112,141
"ENSG00000213487",0,0,0,0,0,0,0,0,0
"ENSG00000228459",0,0,0,0,0,0,0,0,0
"ENSG00000237671",0,0,0,0,0,0,0,0,0
"ENSG00000227488",0,0,0,0,0,0,0,0,0
"ENSG00000236362",0,0,0,0,0,0,0,0,0
"ENSG00000216649",0,0,0,0,0,0,0,0,0
"ENSG00000215269",0,0,0,0,0,0,0,0,1
"ENSG00000224902",0,0,0,0,0,0,0,0,0
"ENSG00000189064",0,0,0,0,0,0,0,0,0
"ENSG00000205777",0,0,0,0,0,0,0,0,1
"ENSG00000215274",0,0,0,0,1,1,0,0,0
"ENSG00000224659",0,0,0,0,0,0,0,0,0
"ENSG00000274274",0,0,0,0,0,0,0,0,0
"ENSG00000102158",1438,887,1078,748,947,1061,1605,1087,796
"ENSG00000268089",377,204,357,231,239,355,375,227,235
"ENSG00000269475",1,0,0,0,0,0,0,0,0
"ENSG00000221867",0,0,0,1,0,0,0,0,0
"ENSG00000183305",0,0,0,0,0,0,0,2,0
"ENSG00000198930",0,0,0,2,0,0,0,2,0
"ENSG00000213401",0,0,0,0,0,0,0,0,0
"ENSG00000231447",0,0,0,0,0,0,0,0,0
"ENSG00000268606",0,0,0,0,0,0,0,0,0
"ENSG00000268916",0,0,0,0,0,0,0,0,0
"ENSG00000286051",0,0,0,0,0,0,0,0,0
"ENSG00000147400",638,541,299,521,302,444,721,299,333
"ENSG00000147383",1064,1021,446,722,348,801,1167,384,628
"ENSG00000286939",0,0,0,0,2,0,0,2,0
"ENSG00000198883",0,4,17,10,19,5,2,9,16
"ENSG00000234200",0,0,0,0,0,0,0,1,0
"ENSG00000130741",5170,4016,4696,6678,5963,8489,10002,6590,6164
"ENSG00000201407",0,0,0,0,0,1,0,0,0
"ENSG00000174010",300,201,315,335,443,556,444,390,355
"ENSG00000101871",1444,816,576,680,618,847,1626,1141,825
"ENSG00000171100",224,150,191,100,160,199,309,290,220
"ENSG00000102181",226,191,300,181,283,298,231,300,248
"ENSG00000228728",0,0,0,0,2,0,0,0,0
"ENSG00000196338",609,377,484,187,338,507,457,171,312
"ENSG00000231857",0,0,0,0,0,0,0,0,0
"ENSG00000237963",0,0,0,0,0,0,0,0,0
"ENSG00000001497",2063,1645,1700,1510,1286,1645,1986,1455,1343
"ENSG00000188158",245,112,222,263,501,459,321,674,329
"ENSG00000227645",0,0,0,0,0,0,0,0,0
"ENSG00000147145",284,253,266,243,225,274,218,219,172
"ENSG00000214961",1,0,0,2,0,0,4,0,1
"ENSG00000156531",1332,734,1023,1562,862,1081,1729,973,1055
"ENSG00000165704",761,795,466,1316,369,678,1355,662,750
"ENSG00000226107",1,2,2,2,2,2,0,0,4
"ENSG00000216001",0,0,0,0,0,0,0,0,0
"ENSG00000199132",0,0,0,0,0,0,0,0,0
"ENSG00000207755",0,0,0,0,0,0,0,0,0
"ENSG00000207784",0,0,0,0,0,0,0,0,0
"ENSG00000223749",2,10,49,49,20,14,4,110,21
"ENSG00000208005",0,0,0,0,0,0,0,0,0
"ENSG00000284231",0,0,0,0,0,0,0,0,0
"ENSG00000227060",0,0,0,0,4,0,0,2,0
"ENSG00000170965",9,2,6,7,6,3,12,16,13
"ENSG00000235813",0,0,0,0,0,0,0,0,0
"ENSG00000236509",0,0,0,0,0,0,0,0,0
"ENSG00000237432",0,0,0,0,0,0,0,0,1
"ENSG00000199920",0,0,0,0,0,0,0,0,0
"ENSG00000156504",836,706,837,1285,710,944,838,1173,1237
"ENSG00000280249",0,0,4,0,0,0,1,0,0
"ENSG00000235916",1,1,1,3,2,3,1,0,0
"ENSG00000201618",0,0,0,0,0,0,0,0,0
"ENSG00000172943",833,466,681,440,589,655,867,572,577
"ENSG00000184083",108,86,104,131,66,95,108,79,65
"ENSG00000224949",0,0,0,0,0,0,0,0,0
"ENSG00000234566",0,0,0,0,0,0,0,0,0
"ENSG00000188937",12,6,6,7,12,12,5,12,1
"ENSG00000269556",269,162,350,196,243,344,340,277,276
"ENSG00000134597",416,388,326,385,257,358,520,271,373
"ENSG00000181433",0,0,0,0,0,0,0,0,0
"ENSG00000171659",0,6,0,0,0,0,2,0,0
"ENSG00000126733",66,37,32,16,41,30,54,58,29
"ENSG00000102034",32,18,64,64,41,59,83,194,129
"ENSG00000147202",1143,912,1000,1282,1241,1508,1674,1483,1058
"ENSG00000197565",670,402,608,406,721,775,848,642,662
"ENSG00000123594",0,0,0,0,0,0,0,0,0
"ENSG00000205642",0,1,0,5,3,14,3,6,2
"ENSG00000017483",906,880,416,911,506,913,909,617,608
"ENSG00000169059",0,8,4,6,4,9,2,11,7
"ENSG00000133142",1223,1371,911,1508,907,1362,1660,1015,1192
"ENSG00000196632",423,473,236,378,245,415,438,223,262
"ENSG00000185515",565,393,390,326,248,483,528,258,350
"ENSG00000067829",785,803,657,657,574,664,960,543,620
"ENSG00000185448",0,0,0,0,0,0,0,0,0
"ENSG00000155008",186,163,250,65,211,174,218,192,141
"ENSG00000102024",3589,2366,2573,4302,4149,7558,7762,5060,6509
"ENSG00000237331",0,0,0,1,0,0,0,0,0
"ENSG00000252627",0,0,0,0,0,0,0,0,0
"ENSG00000237025",0,0,0,0,0,0,0,0,0
"ENSG00000232412",0,0,4,12,5,2,11,17,17
"ENSG00000101972",3015,1575,2424,3201,2026,2459,3959,3526,2782
"ENSG00000237426",0,0,0,0,0,0,0,0,0
"ENSG00000252693",0,0,0,0,0,0,0,0,0
"ENSG00000234564",0,0,0,0,0,0,0,0,0
"ENSG00000282419",0,0,2,5,0,0,0,4,1
"ENSG00000232054",0,0,0,0,0,0,0,0,0
"ENSG00000226532",0,0,0,0,0,0,0,0,0
"ENSG00000147257",2004,1511,1698,2083,1291,1566,2912,2357,1899
"ENSG00000126895",9,2,2,4,0,1,0,2,4
"ENSG00000130032",108,86,169,143,158,163,141,131,170
"ENSG00000183862",0,0,0,0,0,0,0,0,0
"ENSG00000281849",0,0,0,0,0,0,0,0,0
"ENSG00000275287",0,0,0,0,0,0,0,0,0
"ENSG00000280767",0,0,0,0,0,0,0,0,0
"ENSG00000234958",0,0,0,0,0,0,0,0,0
"ENSG00000229232",0,0,0,0,0,0,0,0,0
"ENSG00000185960",2,0,8,23,16,21,11,13,11
"ENSG00000102003",339,261,230,370,265,439,329,259,274
"ENSG00000237490",0,0,0,0,0,0,0,0,0
"ENSG00000228550",0,0,0,0,0,0,0,0,0
"ENSG00000101846",213,143,66,69,118,198,165,122,119
"ENSG00000264268",0,0,0,0,0,0,0,0,0
"ENSG00000279682",0,0,0,0,0,0,0,0,0
"ENSG00000274923",0,2,0,0,0,0,0,0,0
"ENSG00000006757",205,281,286,249,220,274,330,177,295
"ENSG00000204116",248,156,261,135,164,257,232,145,111
"ENSG00000236446",0,0,0,0,0,0,0,0,0
"ENSG00000230707",36,43,30,53,50,32,83,94,78
"ENSG00000179304",22,16,4,7,15,18,14,6,8
"ENSG00000189186",0,0,0,0,0,0,0,2,0
"ENSG00000124334",0,0,0,2,2,1,0,1,2
"ENSG00000197172",0,0,0,0,0,0,0,0,0
"ENSG00000165175",4051,3617,3079,3216,3009,3791,4529,3102,3148
"ENSG00000187243",350,201,235,190,150,241,185,81,213
"ENSG00000241476",0,0,0,0,0,0,0,0,0
"ENSG00000182583",2,6,4,9,4,6,7,9,2
"ENSG00000101812",0,0,2,12,4,2,1,6,0
"ENSG00000260802",14,8,20,24,44,46,34,45,22
"ENSG00000130988",3,12,0,2,4,4,17,23,10
"ENSG00000206685",1,0,0,0,0,0,0,0,0
"ENSG00000201659",0,0,2,0,0,0,0,0,1
"ENSG00000182872",2200,1981,1594,1702,1528,1969,2104,1477,1504
"ENSG00000237351",0,0,4,0,0,0,0,4,0
"ENSG00000130985",11707,8641,8912,11451,10965,16114,15449,9409,9490
"ENSG00000224975",22,29,16,38,35,41,11,42,41
"ENSG00000147123",1907,2302,1421,1978,1535,2012,2266,1522,1651
"ENSG00000198088",38,30,58,51,67,50,46,75,60
"ENSG00000213569",41,65,32,32,17,41,32,42,21
"ENSG00000199832",0,0,0,0,0,0,0,0,0
"ENSG00000204053",2,0,2,0,4,0,9,0,0
"ENSG00000215007",4,0,3,4,6,0,5,8,2
"ENSG00000080572",0,0,0,0,0,0,0,0,0
"ENSG00000248503",2,0,2,0,2,6,0,2,2
"ENSG00000165240",113,80,98,106,120,123,136,128,89
"ENSG00000236187",0,0,0,0,0,0,0,0,0
"ENSG00000102104",0,3,0,2,0,0,6,4,5
"ENSG00000237221",0,0,0,0,0,1,0,0,0
"ENSG00000196564",0,0,0,0,0,0,0,0,0
"ENSG00000224224",0,0,0,0,0,0,0,0,0
"ENSG00000237836",240,270,161,185,170,192,201,188,151
"ENSG00000044446",925,662,681,472,517,740,929,733,561
"ENSG00000266710",0,0,0,0,0,0,0,0,0
"ENSG00000223731",0,0,0,0,0,0,4,1,0
"ENSG00000102393",664,723,491,688,407,799,741,340,513
"ENSG00000101945",576,509,346,346,226,416,589,266,307
"ENSG00000232828",182,95,124,93,85,170,209,73,88
"ENSG00000206723",0,0,0,2,0,0,0,0,0
"ENSG00000171433",0,0,0,4,0,2,4,0,0
"ENSG00000233585",10,22,12,12,11,8,15,16,20
"ENSG00000207367",0,0,0,0,0,0,0,0,0
"ENSG00000187682",0,4,0,0,0,4,1,0,0
"ENSG00000102109",176,236,149,304,234,243,233,332,261
"ENSG00000102103",1252,1550,730,1398,803,1321,1370,772,980
