Geneid,SK7A-SGN-1,SK7A-SGN-2,SK7A-SGN-3,SK7AC48-SGN-1,SK7AC48-SGN-2,SK7AC48-SGN-3,SK8A-SGN-1,SK8A-SGN-2,SK8A-SGN-3
ENSG00000110696,5197,5160,3838,4152,3319,3559,2697,4516,4395
ENSG00000199883,0,0,0,0,0,0,0,0,0
ENSG00000182450,0,4,1,0,0,2,11,6,2
ENSG00000257057,4,17,0,22,2,20,2,4,10
ENSG00000134627,105,5,32,36,23,28,8,2,18
ENSG00000196371,288,48,177,67,112,40,20,31,30
ENSG00000280167,0,0,0,0,1,0,0,0,0
ENSG00000233536,0,0,0,0,1,0,0,0,0
ENSG00000255666,63,0,10,0,0,0,4,0,0
ENSG00000204710,30,0,0,2,2,0,0,0,6
ENSG00000254682,77,206,44,155,60,116,185,183,209
ENSG00000255367,1,0,0,0,1,0,0,0,0
ENSG00000284639,0,0,0,0,0,0,0,0,0
ENSG00000230851,0,0,0,0,0,0,0,0,2
ENSG00000289468,0,0,6,8,2,2,0,0,0
ENSG00000289716,0,0,0,0,0,2,0,0,4
ENSG00000289718,0,0,0,0,0,0,0,0,0
ENSG00000219529,0,0,0,0,0,0,0,0,0
ENSG00000149262,1048,849,571,657,577,615,460,720,673
ENSG00000256091,0,8,0,0,0,1,0,1,0
ENSG00000086827,943,459,388,344,377,342,238,404,321
ENSG00000243353,0,0,0,0,0,0,0,0,0
ENSG00000257070,0,0,0,1,0,0,0,0,0
ENSG00000256603,0,0,0,0,0,0,0,2,0
ENSG00000228607,0,0,0,0,0,0,0,0,0
ENSG00000256167,5,5,1,9,1,1,8,6,3
ENSG00000255870,0,0,0,0,0,0,0,0,0
ENSG00000257101,0,0,0,0,0,0,0,0,0
ENSG00000256452,0,1,1,2,0,0,0,0,0
ENSG00000255710,4,6,5,6,8,2,4,2,10
ENSG00000201687,0,0,0,0,0,0,0,0,0
ENSG00000289230,0,0,0,0,0,0,0,0,0
ENSG00000289553,7,6,0,0,2,0,20,14,8
ENSG00000230716,0,0,0,0,0,0,0,0,0
ENSG00000110400,2458,5392,919,1969,1849,3153,4212,6831,9480
ENSG00000199217,0,0,0,0,0,0,0,0,0
ENSG00000255247,2,0,0,2,0,0,0,6,0
ENSG00000254854,2,1,0,7,2,2,7,5,6
ENSG00000254406,0,0,0,0,0,0,0,0,0
ENSG00000287545,0,0,0,0,0,0,0,0,0
ENSG00000288975,0,0,0,0,2,0,0,0,0
ENSG00000151702,438,91,472,73,161,78,35,43,77
ENSG00000048028,2040,455,656,708,730,426,249,479,609
ENSG00000181282,0,0,0,0,0,0,0,0,0
ENSG00000181273,0,0,0,0,0,0,0,2,0
ENSG00000285581,0,25,0,6,2,9,7,11,7
ENSG00000182208,1009,906,713,997,791,872,1095,725,752
ENSG00000185940,0,0,0,0,0,0,0,0,0
ENSG00000213368,0,2,0,0,0,0,0,0,4
ENSG00000150316,1373,1125,937,1064,856,853,776,1157,1211
ENSG00000186280,181,142,86,103,95,89,101,94,136
ENSG00000255653,0,2,0,0,0,0,0,0,0
ENSG00000235268,0,0,0,0,0,0,0,1,0
ENSG00000274486,0,0,0,0,0,0,0,0,0
ENSG00000256779,0,1,0,0,0,0,0,0,0
ENSG00000257012,0,0,0,0,0,0,0,0,0
ENSG00000277984,0,4,0,0,0,2,0,4,0
ENSG00000263465,1758,2570,1716,1610,1347,1547,1375,2294,2256
ENSG00000149218,1472,1717,1730,1030,1278,1285,1025,2164,1682
ENSG00000270689,0,0,3,13,0,4,2,20,18
ENSG00000270578,0,3,0,7,4,1,0,13,9
ENSG00000149212,5400,8261,8920,4998,6906,4372,1786,4690,6499
ENSG00000282834,0,0,0,0,0,0,0,0,0
ENSG00000255855,0,0,0,0,0,0,0,0,0
ENSG00000260629,0,0,0,0,0,0,0,0,0
ENSG00000255060,0,0,0,0,0,0,0,0,0
ENSG00000175104,532,628,445,433,518,510,327,474,597
ENSG00000166349,130,27,19,33,95,31,12,38,30
ENSG00000175097,87,99,75,135,101,147,58,77,137
ENSG00000184999,0,0,0,0,0,0,0,0,0
ENSG00000175264,81,1033,156,646,634,943,1560,2097,1988
ENSG00000255091,13,65,18,43,65,60,88,154,207
ENSG00000205106,0,2,14,3,0,16,12,10,0
ENSG00000181830,1121,1374,1716,1121,1147,986,1232,1498,1480
ENSG00000173715,427,618,403,425,356,415,539,651,638
ENSG00000173653,861,500,379,471,404,395,534,460,616
ENSG00000173599,1793,2286,1530,1797,1557,1825,2800,2838,2600
ENSG00000173621,1335,3275,1701,1943,1291,2096,3735,3928,4658
ENSG00000239099,0,0,0,0,0,0,0,0,0
ENSG00000266423,0,0,0,0,0,0,0,0,0
ENSG00000173237,0,0,0,0,0,0,0,0,0
ENSG00000289124,256,215,180,192,160,154,90,183,198
ENSG00000137700,0,0,0,0,0,0,0,0,0
ENSG00000255551,0,0,0,0,0,0,0,0,0
ENSG00000254728,0,0,0,0,2,2,0,0,0
ENSG00000254920,0,0,0,1,0,0,0,0,0
ENSG00000255527,0,0,0,1,0,0,0,0,0
ENSG00000249910,0,0,0,0,0,0,0,0,0
ENSG00000254517,0,0,0,0,0,7,0,0,0
ENSG00000254764,0,8,0,0,0,0,0,0,0
ENSG00000182053,0,0,0,0,0,4,0,0,0
ENSG00000288434,0,0,0,0,0,0,0,0,0
ENSG00000214891,0,0,0,0,0,0,0,0,0
ENSG00000276637,0,0,0,0,0,0,0,0,0
ENSG00000254801,0,0,0,0,0,0,0,0,0
ENSG00000229361,0,0,0,0,0,0,0,0,0
ENSG00000287821,0,0,0,0,0,0,0,0,0
ENSG00000014138,199,62,89,80,64,88,66,47,53
ENSG00000285816,8,19,20,4,19,7,4,6,21
ENSG00000149798,0,2,1,0,0,0,0,0,0
ENSG00000289231,20,39,19,24,10,23,30,61,84
ENSG00000255478,2,0,4,3,1,0,3,0,0
ENSG00000162241,46,37,46,106,71,72,27,40,28
ENSG00000126391,1232,814,1141,845,820,498,456,584,596
ENSG00000278144,0,0,0,0,0,0,0,0,0
ENSG00000278050,0,0,0,0,0,0,0,0,0
ENSG00000277599,0,0,0,0,0,0,0,0,0
ENSG00000173039,2326,2267,2713,2282,1978,1582,1469,1547,1738
ENSG00000023191,168,322,140,183,86,236,187,312,182
ENSG00000227620,35,26,28,25,13,15,32,18,28
ENSG00000273819,4,2,0,4,1,0,4,0,0
ENSG00000254792,0,0,0,0,0,0,0,0,0
ENSG00000251637,9,0,2,0,0,0,0,0,2
ENSG00000206587,0,0,0,0,0,0,0,0,0
ENSG00000243672,2,0,0,0,0,0,0,0,0
ENSG00000254850,2,0,0,0,0,0,0,0,0
ENSG00000255230,0,0,0,0,0,0,0,0,0
ENSG00000255554,0,0,0,0,0,0,0,0,0
ENSG00000006534,65,259,47,378,218,212,71,64,185
ENSG00000255306,12,7,4,16,8,17,4,13,2
ENSG00000110717,2700,3074,2175,3349,2282,2745,3829,2677,2520
ENSG00000284293,0,0,0,0,0,0,0,0,0
ENSG00000284435,0,0,0,0,0,0,0,0,0
ENSG00000275022,4,0,0,0,1,1,0,0,0
ENSG00000255031,600,833,497,1146,612,693,947,916,909
ENSG00000110721,1573,1913,1089,2226,1538,1425,1781,2160,2050
ENSG00000255236,6,6,0,5,2,2,4,7,2
ENSG00000171067,2037,1567,3239,1796,1807,1311,1391,1442,1186
ENSG00000162337,4607,3329,5000,3595,5457,3889,3271,2048,2948
ENSG00000254856,0,0,0,0,0,0,0,0,0
ENSG00000289223,11,37,15,11,19,28,4,19,10
ENSG00000084234,48640,59689,62045,42050,70283,36848,39323,41145,48348
ENSG00000196323,759,888,503,567,679,452,278,569,746
ENSG00000255358,0,0,0,0,0,0,0,0,0
ENSG00000255220,0,0,0,0,0,0,0,0,0
ENSG00000272412,0,0,0,0,0,0,0,0,0
ENSG00000134917,71,169,198,112,346,159,147,159,185
ENSG00000020922,665,307,331,241,300,178,89,140,177
ENSG00000221230,0,2,1,0,0,0,0,0,3
ENSG00000255893,5,0,2,0,0,2,0,0,0
ENSG00000168876,294,200,197,156,169,160,96,157,171
ENSG00000185507,45,63,63,81,22,38,18,12,39
ENSG00000220948,0,2,0,0,0,5,0,0,0
ENSG00000173264,2157,3645,2231,3416,2424,2525,3969,3803,3547
ENSG00000137760,240,264,188,212,221,179,82,279,361
ENSG00000270969,0,0,0,0,0,0,0,0,0
ENSG00000110719,901,133,205,355,362,250,198,132,156
ENSG00000289740,7777,12142,8504,17362,12266,9422,5707,7606,9442
ENSG00000174370,38,12,2,4,9,8,1,2,0
ENSG00000019485,1029,1954,1647,1529,1272,1590,681,843,1325
ENSG00000214534,0,0,0,2,1,0,0,2,0
ENSG00000137500,1336,1511,856,1217,1042,928,1044,2068,1858
ENSG00000255003,0,0,0,0,0,0,0,0,0
ENSG00000166689,549,875,399,955,771,486,424,645,775
ENSG00000149177,1250,1505,992,888,1554,846,812,1020,1293
ENSG00000263693,0,0,0,0,0,0,0,0,0
ENSG00000175619,0,0,0,0,0,0,0,0,0
ENSG00000255514,0,0,0,0,0,0,0,0,0
ENSG00000172208,0,0,0,0,0,0,0,0,0
ENSG00000176567,0,0,0,0,0,0,0,0,0
ENSG00000149781,65,62,57,56,65,57,92,71,32
ENSG00000167323,2190,3517,2216,2955,3194,3079,1906,2360,3098
ENSG00000284844,0,0,0,0,0,0,0,0,0
ENSG00000183269,0,0,0,0,0,0,0,0,0
ENSG00000132274,367,366,692,473,373,245,104,149,151
ENSG00000255409,4,0,0,0,2,0,0,0,0
ENSG00000087884,612,456,723,484,635,444,363,258,272
ENSG00000254691,2,2,0,0,0,0,0,0,0
ENSG00000110651,8860,11301,14639,13386,11608,11026,12031,10637,9356
ENSG00000271758,0,0,0,0,0,0,0,0,0
ENSG00000166405,331,1381,304,870,576,690,662,1500,1508
ENSG00000110057,589,437,341,846,616,399,452,193,299
ENSG00000254469,19,26,10,17,1,11,0,3,14
ENSG00000137496,3133,3106,2442,3706,2527,2618,3098,2375,2535
ENSG00000174775,30,48,87,31,71,33,62,33,46
ENSG00000132746,153,0,0,0,0,1,1,0,0
ENSG00000197674,0,0,0,0,0,0,0,0,0
ENSG00000197309,0,0,0,0,0,0,0,0,0
ENSG00000181958,0,0,0,0,0,0,0,0,0
ENSG00000285231,1,0,0,0,2,1,0,0,0
ENSG00000175513,75,18,8,6,2,6,11,7,5
ENSG00000181017,0,0,0,0,0,0,0,0,0
ENSG00000186886,0,0,0,0,0,0,0,0,0
ENSG00000197887,0,0,0,0,0,0,0,0,0
ENSG00000167355,1,0,0,0,0,0,0,0,0
ENSG00000196248,0,0,0,0,0,0,0,0,0
ENSG00000283787,0,0,0,0,0,0,0,0,0
ENSG00000151376,18,22,10,47,42,30,24,18,23
ENSG00000284873,0,0,0,0,0,0,0,0,0
ENSG00000285010,0,0,0,0,0,0,0,0,0
ENSG00000278768,1452,2540,1892,1413,1490,1620,1123,2340,2452
ENSG00000245532,2671,3448,1676,7565,5927,3514,1093,1577,1882
ENSG00000189431,47,50,14,48,41,30,39,39,31
ENSG00000255520,0,0,0,0,0,0,0,0,1
ENSG00000270060,5,8,2,6,13,2,0,4,13
ENSG00000165912,1591,454,819,1028,834,605,504,318,303
ENSG00000275208,0,0,0,0,0,0,0,0,0
ENSG00000243802,0,2,2,0,10,1,0,0,0
ENSG00000134574,810,444,316,695,589,418,468,274,386
ENSG00000256897,0,1,0,0,2,4,0,0,0
ENSG00000134575,2514,3140,2569,2338,1829,2160,2434,2662,2711
ENSG00000025434,773,529,405,439,465,369,370,387,402
ENSG00000256746,0,9,0,2,0,3,0,4,4
ENSG00000149182,3527,2774,2042,2231,1654,2245,2138,2221,2347
ENSG00000110395,2151,2205,914,1176,2020,1305,858,1685,1832
ENSG00000168003,13337,10190,13460,12562,9396,8815,9594,7916,8596
ENSG00000150455,268,340,206,182,228,184,146,238,311
ENSG00000255062,218,144,84,150,137,121,138,128,153
ENSG00000110066,1634,2390,1224,1437,1299,1452,1093,1816,2649
ENSG00000199077,0,0,0,0,0,0,0,0,0
ENSG00000149084,1366,1473,1152,1268,1166,1122,729,1499,1721
ENSG00000283393,0,0,0,0,0,0,0,0,0
ENSG00000243721,0,0,0,0,0,0,0,0,0
ENSG00000254512,0,0,0,0,0,0,0,0,0
ENSG00000283483,0,0,0,0,0,0,0,0,0
ENSG00000187479,102,109,76,71,68,69,215,114,104
ENSG00000110713,3766,2430,2477,1895,1873,1896,1035,1482,1842
ENSG00000255929,131,29,146,44,49,72,16,4,22
ENSG00000226416,0,0,0,0,0,0,0,0,0
ENSG00000254968,2,0,0,6,2,7,2,0,8
ENSG00000287912,0,0,0,0,0,0,0,1,0
ENSG00000279491,1,6,7,2,2,2,0,15,12
ENSG00000255774,2,0,0,0,0,0,0,0,0
ENSG00000289635,2,0,0,2,0,2,0,4,0
ENSG00000260233,23,110,55,60,57,52,55,107,95
ENSG00000288018,14,3,18,8,6,16,2,10,4
ENSG00000289908,4,6,8,4,2,1,0,11,2
ENSG00000231680,8,1,0,0,7,10,6,0,0
ENSG00000236437,0,0,0,0,0,0,1,0,0
ENSG00000255197,12,15,18,5,7,0,3,26,18
ENSG00000286992,0,0,0,0,2,0,0,1,0
ENSG00000288833,37,31,27,12,16,29,8,16,12
ENSG00000251557,0,0,0,0,4,0,0,0,0
ENSG00000255284,94,278,117,242,162,206,158,199,231
ENSG00000288013,10,148,41,74,100,101,122,242,172
ENSG00000254489,26,130,71,118,74,68,47,47,36
ENSG00000255087,0,6,0,0,0,0,0,4,16
ENSG00000224091,0,0,0,0,0,0,0,0,0
ENSG00000247416,44,381,55,114,132,140,100,211,355
ENSG00000285769,0,2,0,8,0,2,0,3,1
ENSG00000289526,2,0,0,0,0,0,0,0,0
ENSG00000255007,8,0,2,0,2,2,0,0,0
ENSG00000175773,4,16,4,8,2,5,8,24,16
ENSG00000289990,0,0,0,4,0,0,0,0,0
ENSG00000289944,0,0,0,0,0,0,0,0,0
ENSG00000268403,24,18,18,36,13,14,12,28,27
ENSG00000289997,0,1,0,0,1,2,0,0,0
ENSG00000255008,8,32,4,17,16,9,7,8,24
ENSG00000288012,196,259,161,133,134,138,100,81,205
ENSG00000289499,4,6,0,0,0,6,0,0,0
ENSG00000289560,162,44,78,79,58,55,30,20,19
ENSG00000246174,174,216,267,190,257,225,115,167,209
ENSG00000290016,0,0,4,0,1,0,0,0,0
ENSG00000251364,63,67,33,122,88,10,52,43,82
ENSG00000283341,14,38,6,52,23,32,27,34,62
ENSG00000243742,27,122,135,94,113,42,62,103,117
ENSG00000290026,2,14,0,2,6,0,2,0,16
ENSG00000183242,32,3,11,20,37,37,0,1,2
ENSG00000231793,72,129,61,335,155,172,42,14,55
ENSG00000130600,2119,54,264,251,143,54,30,11,25
ENSG00000247095,44,47,134,88,33,26,15,10,29
ENSG00000254990,2,1,6,11,15,2,1,4,14
ENSG00000281655,6,0,0,0,0,2,0,0,0
ENSG00000288047,0,0,0,0,0,0,0,0,0
ENSG00000286369,12,29,23,25,16,29,34,14,21
ENSG00000254607,0,0,2,0,4,2,0,0,0
ENSG00000288789,0,0,0,0,0,0,0,0,0
ENSG00000254921,0,1,0,0,0,2,14,2,7
ENSG00000255517,115,240,131,158,116,125,154,238,263
ENSG00000245552,27,64,39,34,37,35,9,17,39
ENSG00000289976,0,0,0,0,0,0,0,0,0
ENSG00000289074,0,0,0,1,0,0,2,4,0
ENSG00000288907,54,86,66,84,54,61,55,26,82
ENSG00000289486,53,156,55,59,71,103,68,105,129
ENSG00000255980,0,0,0,2,0,0,0,0,0
ENSG00000255135,217,167,104,199,104,169,187,153,202
ENSG00000290078,0,0,0,0,0,0,0,0,0
ENSG00000289562,74,124,159,113,93,68,87,54,97
ENSG00000280832,31,60,41,115,45,89,77,74,93
ENSG00000289391,0,0,0,0,0,0,0,0,0
ENSG00000255717,2307,912,930,940,592,760,569,657,688
ENSG00000289339,3,2,2,8,8,12,4,12,6
ENSG00000289399,42,41,16,23,16,14,37,63,38
ENSG00000254789,0,0,0,2,0,0,0,0,0
ENSG00000236935,2,3,0,7,0,1,3,2,5
ENSG00000290080,0,2,0,0,0,0,0,0,0
ENSG00000254427,28,72,16,56,10,28,37,37,63
ENSG00000256422,0,6,0,1,9,8,6,17,6
ENSG00000255422,80,58,67,57,59,20,13,74,69
ENSG00000290083,0,0,4,6,2,4,0,2,2
ENSG00000256940,126,220,105,141,135,186,196,175,232
ENSG00000250303,57,384,193,191,166,222,391,384,526
ENSG00000224795,2,16,0,2,0,0,8,17,16
ENSG00000255129,67,488,83,356,228,218,532,868,662
ENSG00000278376,16,31,18,30,21,18,52,17,62
ENSG00000251226,10,15,9,17,2,0,14,14,2
ENSG00000289621,12,2,0,0,3,0,0,0,0
ENSG00000246523,6,7,19,21,11,20,6,14,22
ENSG00000246273,384,584,365,403,347,351,266,518,544
ENSG00000285693,5,8,0,17,6,11,6,3,22
ENSG00000288061,138,127,217,56,125,119,50,36,90
ENSG00000285533,33,62,23,29,22,30,33,54,60
ENSG00000246067,102,167,81,152,120,99,112,110,106
ENSG00000287917,60,26,44,31,25,29,38,19,33
ENSG00000290057,0,5,0,2,0,0,2,0,4
ENSG00000173825,42,167,36,117,68,92,167,124,232
ENSG00000204403,0,2,0,0,0,0,0,0,2
ENSG00000222162,0,0,0,0,0,0,0,0,0
ENSG00000148925,1025,1953,835,1108,1098,1274,1229,2585,2173
ENSG00000287548,0,0,4,4,2,2,0,2,4
ENSG00000254583,0,0,0,0,0,0,0,0,0
ENSG00000255401,0,0,0,0,0,0,0,0,0
ENSG00000152266,0,0,0,8,6,11,2,0,0
ENSG00000228901,0,0,0,0,0,0,0,0,0
ENSG00000254791,4,0,0,2,0,2,0,0,0
ENSG00000240454,0,2,0,0,0,0,0,0,0
ENSG00000200685,0,0,0,0,0,0,0,0,0
ENSG00000255075,2,0,0,0,0,0,0,0,0
ENSG00000255088,0,0,0,0,0,0,0,0,0
ENSG00000255411,2,0,0,0,0,0,0,0,0
ENSG00000254927,0,0,0,0,0,0,2,0,0
ENSG00000254930,0,0,0,0,0,0,0,0,0
ENSG00000201856,0,0,0,0,0,0,0,0,0
ENSG00000254438,0,0,2,2,0,0,6,0,0
ENSG00000197601,1548,1428,1431,1206,1516,1072,506,1414,1579
ENSG00000137747,293,2,0,6,20,5,12,4,6
ENSG00000289259,0,0,0,0,0,0,0,0,0
ENSG00000289883,0,0,0,0,0,0,0,0,0
ENSG00000286756,4,0,0,0,4,0,0,0,0
ENSG00000290061,0,0,0,0,0,0,0,2,2
ENSG00000251562,7330,11659,7546,16135,11229,8871,5308,7008,8999
ENSG00000270117,4,5,0,5,4,2,0,4,0
ENSG00000133884,2672,2749,1850,2362,1877,2023,1655,1764,2109
ENSG00000166439,406,787,423,329,531,411,233,397,557
ENSG00000278879,0,0,0,0,5,0,0,0,4
ENSG00000242999,0,0,0,0,0,1,0,0,0
ENSG00000241170,13,5,10,12,18,7,8,17,8
ENSG00000286943,16,38,11,16,33,16,10,12,9
ENSG00000118363,1348,1164,1312,1257,1162,850,841,1665,1691
ENSG00000200152,0,2,0,0,0,2,0,0,0
ENSG00000162139,545,811,444,469,487,398,380,619,805
ENSG00000234611,0,0,0,0,0,0,0,0,0
ENSG00000213333,0,0,0,0,0,0,0,0,0
ENSG00000248671,44,48,34,45,42,55,29,104,50
ENSG00000255403,0,0,0,0,0,0,0,5,0
ENSG00000222663,0,0,0,0,0,0,0,0,0
ENSG00000252081,0,2,2,4,0,0,0,0,1
ENSG00000285813,64,110,62,56,91,93,161,163,107
ENSG00000170903,1003,1483,918,933,1553,928,911,1554,1398
ENSG00000182359,83,121,54,81,131,43,78,90,96
ENSG00000149313,1721,3408,1173,1945,1751,1730,1503,3848,3867
ENSG00000254433,232,511,133,245,252,249,193,398,587
ENSG00000287846,0,0,0,0,0,0,0,0,0
ENSG00000254580,1,0,0,0,0,0,0,0,0
ENSG00000152578,1248,2355,767,821,1256,809,1352,2169,1969
ENSG00000254827,33,31,33,24,23,28,18,17,20
ENSG00000205531,345,317,256,295,301,378,258,272,331
ENSG00000154146,111,254,112,157,145,156,479,513,345
ENSG00000255045,17,32,8,22,12,22,61,94,47
ENSG00000019102,1,8,16,4,2,7,9,0,10
ENSG00000149564,214,84,12,22,8,23,28,32,59
ENSG00000250073,9,4,2,0,2,6,6,1,6
ENSG00000120458,371,438,320,445,359,284,204,387,537
ENSG00000279342,28,44,10,42,10,18,18,14,17
ENSG00000254509,12,9,14,6,7,8,9,2,9
ENSG00000245498,97,242,63,160,98,152,98,175,246
ENSG00000254941,11,24,12,21,22,45,36,48,70
ENSG00000154134,252,1276,735,995,766,1951,1989,439,406
ENSG00000254568,7,1,2,1,0,7,0,1,1
ENSG00000154133,126,49,34,10,12,30,36,18,40
ENSG00000254943,5,4,0,0,0,3,2,1,5
ENSG00000221932,0,4,0,0,0,0,2,0,0
ENSG00000285825,34,42,15,31,43,12,18,34,30
ENSG00000149548,93,41,39,31,47,30,10,16,35
ENSG00000165478,6,0,0,2,0,2,0,4,3
ENSG00000254468,0,0,0,1,0,0,0,0,0
ENSG00000230724,70,164,48,55,57,42,31,30,43
ENSG00000289568,0,0,0,0,0,0,0,0,0
ENSG00000166181,3056,2314,1648,1312,1624,1145,894,1740,1938
ENSG00000254907,407,301,204,175,275,153,97,208,294
ENSG00000252652,1,2,0,0,0,0,0,0,0
ENSG00000255340,142,209,137,116,214,125,40,97,134
ENSG00000254577,7,6,0,3,3,0,0,1,5
ENSG00000252355,1,1,0,0,0,2,1,0,0
ENSG00000254463,0,4,0,0,0,0,0,0,1
ENSG00000213697,0,0,0,0,0,0,0,0,0
ENSG00000283217,8,10,2,7,3,2,4,6,22
ENSG00000211568,0,0,0,0,0,0,0,0,0
ENSG00000235661,0,2,0,0,12,0,0,0,0
ENSG00000052841,3503,4493,3875,4082,3716,3059,1935,3240,4013
ENSG00000181109,0,0,0,0,0,0,0,0,0
ENSG00000176148,599,465,293,258,330,274,239,323,452
ENSG00000213713,58,100,55,37,62,59,21,93,160
ENSG00000280798,201,214,124,194,163,162,198,393,418
ENSG00000176102,1341,978,641,858,722,714,587,826,965
ENSG00000247151,0,0,5,4,0,5,4,4,2
ENSG00000206808,0,0,0,0,0,0,0,0,0
ENSG00000241950,0,8,0,3,6,0,4,2,0
ENSG00000200485,0,0,0,0,0,0,0,0,0
ENSG00000241255,0,2,0,8,2,15,6,2,1
ENSG00000110422,1795,2687,1642,1843,1708,1723,440,1265,2261
ENSG00000110427,208,2377,322,590,607,938,598,1790,2569
ENSG00000254537,0,0,0,0,0,0,0,1,0
ENSG00000255207,0,0,0,0,0,0,0,0,0
ENSG00000135363,257,492,210,378,177,178,1083,466,403
ENSG00000184566,0,2,0,1,0,0,0,0,0
ENSG00000286626,0,9,5,3,0,2,1,13,4
ENSG00000135387,9120,9384,6070,5057,5798,5385,4175,7841,7943
ENSG00000135372,2753,1474,1318,1343,965,1026,837,1287,1402
ENSG00000201867,0,0,0,0,0,0,0,0,0
ENSG00000181214,0,0,0,0,0,0,0,0,0
ENSG00000286023,0,0,4,0,0,0,0,0,0
ENSG00000252556,0,0,0,0,0,0,0,0,0
ENSG00000286497,0,0,0,0,0,0,0,0,0
ENSG00000255248,201,1425,1607,1529,1114,1189,824,1507,1501
ENSG00000207971,0,0,1,0,0,0,0,0,1
ENSG00000259571,2,0,0,0,0,0,0,0,0
ENSG00000198975,0,0,0,0,0,0,0,0,0
ENSG00000207994,0,0,0,0,0,0,0,0,0
ENSG00000255015,0,0,0,0,4,0,0,0,0
ENSG00000255219,0,0,0,0,0,0,0,0,0
ENSG00000252776,0,0,0,0,0,0,0,0,0
ENSG00000253035,0,0,0,0,0,0,0,0,0
ENSG00000289058,0,2,0,2,0,0,0,4,1
ENSG00000229719,2,3,0,2,8,0,2,0,0
ENSG00000110076,490,15902,1506,5013,3607,9692,11093,19814,21445
ENSG00000160588,191,114,76,87,108,66,50,115,70
ENSG00000167244,163498,5342,28911,15636,24607,20259,1549,1527,1988
ENSG00000284779,0,0,0,0,0,0,0,0,0
ENSG00000290075,2,6,5,3,7,2,1,4,7
ENSG00000290098,9,13,17,9,9,17,11,20,33
ENSG00000284969,0,0,0,0,0,0,0,0,0
ENSG00000205035,0,0,0,0,0,0,0,0,0
ENSG00000290401,0,0,0,0,0,0,0,0,0
ENSG00000255532,0,0,0,2,0,0,0,0,0
ENSG00000290402,0,0,0,0,0,0,0,0,0
ENSG00000254576,0,0,0,0,0,0,0,0,0
ENSG00000290405,0,0,0,0,0,0,0,0,0
ENSG00000186124,0,0,0,0,0,0,0,0,0
ENSG00000290411,0,0,0,0,0,0,0,0,0
ENSG00000254840,0,0,0,0,0,0,0,0,0
ENSG00000290412,0,0,0,0,0,0,0,0,0
ENSG00000166007,0,0,0,0,0,0,0,0,0
ENSG00000290417,0,0,0,0,0,0,0,0,0
ENSG00000254751,0,0,0,0,0,0,0,0,0
ENSG00000290492,0,0,0,0,0,0,0,0,0
ENSG00000254811,0,0,0,0,0,0,0,0,0
ENSG00000290498,1,0,0,0,0,0,0,0,0
ENSG00000134612,0,0,0,0,0,0,0,0,0
ENSG00000290503,0,0,0,0,0,0,0,0,0
ENSG00000272634,0,0,0,0,0,0,0,0,0
ENSG00000290647,0,0,0,0,0,0,0,0,0
ENSG00000197984,0,0,0,0,0,0,0,0,0
ENSG00000290648,0,0,0,0,0,0,0,0,0
ENSG00000176904,0,0,0,0,0,0,0,0,0
ENSG00000290649,0,0,0,0,0,0,0,0,0
ENSG00000198217,0,0,0,0,0,0,0,0,0
ENSG00000290650,0,0,0,0,0,0,0,0,0
ENSG00000205494,0,0,0,0,0,0,0,0,0
ENSG00000290651,0,0,0,0,0,0,0,0,0
ENSG00000229988,0,0,0,0,0,0,0,0,0
ENSG00000290652,0,0,0,0,0,0,0,0,0
ENSG00000231049,0,0,0,0,0,0,0,0,0
ENSG00000290653,0,0,0,0,0,0,0,0,0
ENSG00000213181,0,0,0,0,0,0,0,0,0
ENSG00000290668,0,0,0,0,0,1,0,0,0
ENSG00000227737,0,0,0,0,0,0,0,0,0
ENSG00000290694,0,0,0,0,0,0,0,0,0
ENSG00000229386,0,0,0,0,0,0,0,0,0
ENSG00000290695,0,4,0,0,0,0,0,0,0
ENSG00000255157,0,0,0,0,0,0,0,0,0
ENSG00000166787,0,0,0,0,0,0,0,0,0
ENSG00000290741,0,0,0,0,0,0,0,0,0
ENSG00000189332,0,0,0,0,0,0,0,0,0
ENSG00000290742,1,0,0,0,0,0,0,0,0
ENSG00000184741,0,0,0,0,0,0,0,0,0
ENSG00000290744,0,0,0,0,0,0,0,0,0
ENSG00000225538,0,0,0,0,0,0,0,0,0
ENSG00000290745,0,0,0,0,0,0,0,0,0
ENSG00000205025,0,0,0,0,0,0,0,0,0
ENSG00000290749,0,0,0,0,0,0,0,0,0
ENSG00000232511,0,0,0,0,0,0,0,0,0
ENSG00000290752,0,0,0,0,0,0,0,0,0
ENSG00000254752,0,0,0,0,0,0,0,0,0
ENSG00000290753,0,0,0,0,0,0,0,0,0
ENSG00000225678,4,0,0,0,1,0,0,0,0
ENSG00000290773,0,0,0,0,0,0,0,0,0
ENSG00000255127,0,0,0,0,0,0,0,0,0
ENSG00000290774,0,0,0,0,0,0,0,0,0
ENSG00000255319,4,0,0,0,2,0,0,0,0
ENSG00000254613,0,0,0,0,0,0,0,0,0
ENSG00000290781,0,0,0,0,0,0,0,0,0
ENSG00000204529,0,0,0,1,0,0,0,0,0
ENSG00000255221,0,0,0,0,0,0,0,0,0
ENSG00000290797,0,0,0,0,0,0,0,0,0
ENSG00000176716,0,0,0,0,0,0,0,0,0
ENSG00000290809,6,4,0,0,0,4,0,0,3
ENSG00000255303,0,0,0,0,0,0,0,0,0
